dominio,categoria,entita,prompt,is_prompt_missing,is_prompt_vuoto,ha_markup,ha_tab,ha_newline,ha_carriage_return,ha_unicode_invisibile
profession,engineering_branches,Nanomaterials,"(the usual definition of nanoscale) 
Nanomaterials ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Web_engineering,": http://www.iswe-ev.de/
Web Engineering Community: http://www.webengineering.org
WISE Society: http://www.wisesociety.org/
ACM ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Interdisciplinarity,"Center for the Study of Interdisciplinarity
Centre for ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Interdisciplinarity,"Practicing Interdisciplinarity
Peter Weingart; Britta ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Photonics,"The term photonics more specifically connotes:

The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,mental_health_occupations,Occupational_therapist,"Early Intervention
An occupational therapist may work with ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,mental_health_occupations,Occupational_therapist,"Outpatient services
Occupational therapists might also work with ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,mental_health_occupations,Occupational_therapist,"Primary care
Primary care for occupational therapists is ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Publicist,"Special publicity consultant
Unit publicist – The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Stage_manager,"Texting/calling
The stage manager may need to text ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Theatre,"University of Bristol Theatre Collection
Music Hall ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Neoclassicism,"Early Neoclassicism in France
Friedlaender, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Improvisational_theatre,"Wiki about improvisational theatre
Fundamental Improv ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Opera,"ISBN 0-333-73432-7, 1-56159-228-5
The Viking Opera ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Opera,"Roger Parker
The Oxford Dictionary of Opera, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Opera,"– Opera plot summaries
Vocabulaire de l'Opéra
OperaGlass, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Scenography,":

""Scenography is the seamless synthesis of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,theatre_personnel,Scenography,"ISSN 1743-6117
Palatine Directory: Design / Scenography
Scenography ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,corporate_titles,Chief_Customer_Officer,"Classifying Chief Customer Officers
Bliss, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,corporate_titles,Chief_Risk_Officer,"[2]
Chief Risk Officers are in the bottom tenth ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,corporate_titles,Chief_Risk_Officer,"Skills: Chief Risk Officer
The Chief Risk Officer: What ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,industrial_occupations,Wheelwright,"Worshipful Company of Wheelwrights
Phill Gregson, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,right-wing,New_Right,"First New Right figures:

William F. Buckley, Jr. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,communism,Communism,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,communism,History_of_communism,"excerpt
Harvey, Robert, A Short History of Communism, ISBN ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,communism,History_of_communism,"The Red Flag: A History of Communism
Sandle, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,communism,Scientific_communism,"(1985)
Scientific ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,communism,Libertarian_communism,"Manifesto of Libertarian Communism
Luigi ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,communism,Libertarian_communism,"Anarchist-Communism
Isaac Puente Libertarian Communism
Ilan ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,communism,Anarchist_communism,"""Anarchist Communism""
Alain ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,socialism,Democratic_socialism,"[...]
Today democratic socialism's task is to recover ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Social_democracy,"According to Donald Busky:

Social democracy is a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Deliberative_democracy,"National Issues Forums
Center for Deliberative Democracy, Stanford ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Economic_democracy,"In his book, ""Economic Democracy"", Engler stated:

When ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Interactive_democracy,"Costs
Proponents of interactive democracy believe that the ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Interactive_democracy,"ID and Parliament
Interactive democracy recognises the importance ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Jacksonian_democracy,"Jackson's biographer Robert V. Remini argues:

[Jacksonian Democracy] ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Jeffersonian_democracy,"online
Robertson, Andrew W. ""Afterword: Reconceptualizing Jeffersonian Democracy,"" ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Liquid_democracy,"2
Involv: an online Delegative Democracy platform
Liquid Democracy ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Media_democracy,"A media democracy advocates:

Replacing the current corporate ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Pluralist_democracy,"577–587, University of Utah)
""A Pluralist Democracy"", article ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Popular_democracy,"- a text defending Popular democracy
Sovereignty, an ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Sovereign_democracy,"According to Surkov, sovereign democracy is:

A society's ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Workplace_democracy,"Articles by David Ellerman on workplace democracy
Workplace ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,liberalism,Liberalism,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,liberalism,Liberalism_in_Germany,"Liberalism in Germany
Kwan, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,liberalism,Liberalism_in_Germany,"Liberalism in Germany
Mork, Gordon R. ""Bismarck and the ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,conservatism,Conservatism,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,conservatism,Social_conservatism,"Muslim social conservatism

There are several socially conservative ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,conservatism,Civic_conservatism,"[D. Willetts, Civic Conservatism, pp 15, 18]
Fourteen ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,conservatism,Conservatism_in_Canada,"Conservatism in Canada
Farney, James ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,nationalism,Nationalism,"According to historian Patricia Ebrey:

Nationalism, patriotism, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,nationalism,Nationalism,"She states:

Justifications of nationalism seem to ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,nationalism,Russian_nationalism,"The Faces of Contemporary Russian Nationalism
Frolova-Walker, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,nationalism,Spanish_nationalism,"José Álvarez Junco
Since then, Spanish nationalism has ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,capitalism,State_capitalism,"state capitalism, as follows:

If the crisis revealed ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,capitalism,State_capitalism,"by Aufheben at the Wayback Machine
State Capitalism ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,capitalism,State_capitalism,"James on Marx's Capital and State Capitalism""
State ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,capitalism,Welfare_capitalism,"Brandes, Stuart D. American Welfare Capitalism, 1880–1940
Crawford, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,capitalism,Welfare_capitalism,"Social Democracy & Welfare Capitalism
Jacoby, Sanford M.  ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,capitalism,Welfare_capitalism,"3 Oct. 2009
M. Ramesh; ""Welfare Capitalism in ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
