dominio,categoria,entita,prompt,is_prompt_missing,is_prompt_vuoto,ha_markup,ha_caratteri_controllo,ha_unicode_invisibile,ha_doppio_spazio,spazio_prima_punteggiatura,parentesi_round_sbilanciate,parentesi_quadre_sbilanciate,virgolette_sbilanciate,ha_spazio_iniziale
gender,American_actors,Hoagy_Carmichael,"Hoagy Carmichael at Find a Grave
Hoagy Carmichael ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actors,Hoagy_Carmichael,"""Hoagy Carmichael Collection: Timeline of Hoagy Carmichael's ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actors,Hoagy_Carmichael,"""Hoagy Carmichael Collection: Virtual Tour of the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actors,Hoagy_Carmichael,"""Star Dust Memories: Hoagy Carmichael and Indiana's ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actors,David_Carradine,"""David Carradine dies at 72; star of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actors,John_Carradine,"""When John Carradine married Doris Grimshaw in ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actors,Randy_Quaid,"January 2011 Vanity Fair profile
Randy Quaid at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Lucille_Ball,"""Lucille Ball, Spirited Doyenne Of TV Comedies, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Lucille_Ball,"Lucille Ball and several other actors participate
""Wanda ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Joanna_Barnes,"Joanna Barnes  is an American actress, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Ethel_Barrymore,"""Ethel Barrymore married Russell Griswold Colt on ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Ethel_Barrymore,"of South Carolina)
Ethel Barrymore - ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
gender,American_actresses,Nicole_Beharie,Nicole Beharie  is an American actress ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Constance_Bennett,"In 1958, she hosted ""The Constance Bennett ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Elizabeth_Berkley,Elizabeth Berkley is an American actress and  ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Karen_Black,"Karen Black at AllMovie
Works by or about ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Karen_Black,"movie site
Podcast interview March 2007
Karen Black — ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Louise_Brooks,"""Louise Brooks is the femme appeal with ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Billie_Burke,"of Washington Sayre collection
Billie Burke photos ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Billie_Burke,"of Louisville Macauley Collection
Flo Ziegfeld-Billie Burke Papers, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Mariah_Carey,"Mariah Carey's debut hit from 1990, ""Vision ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Sue_Carol,"The New York Times, ""Sue Carol Secretly ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Sue_Carol,"The New York Times, ""Sue Carol Cleared ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Sue_Carol,"The New York Times, ""Sue Carol Ladd, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Diahann_Carroll,"Diahann Carroll at the Internet Broadway Database
Diahann ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Carol_Channing,"(2004)
Carol Channing: The First Eighty Years Are ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Margaret_Cho,"April 30, 2008 was declared ""Margaret Cho ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Margaret_Cho,"On the other hand, ... Margaret Cho ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Patricia_Collinge,"""Patricia Collinge, 81, Actress In Many Leading ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Lily_Collins,"Another critic stated that ""Lily Collins does ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jennifer_Coolidge,"""For your consideration, Jennifer Coolidge: A quickie ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jeanne_Crain,The Jeanne Crain Collection resides at the  ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Joan_Crawford,Joan Crawford (born Lucille Fay LeSueur; March ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
gender,American_actresses,Linda_Darnell,"The press reported that ""Linda Darnell and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Doris_Day,"Hawthorne Publishing, ISBN 9780978716738
Braun, Eric, Doris Day ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Yvonne_De_Carlo,"""Prelinger Archive"".Obituaries:

""Yvonne De Carlo, Who Played Lily on ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Yvonne_De_Carlo,"""Munsters' Television Star Yvonne de Carlo Dies at ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Allie_DeBerry,"""Allie DeBerry lands role in pilot for ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Phyllis_Diller,"Phyllis Diller at Find a Grave
One of ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Megan_Dodds,"""Renee Olstead Joins 'Bachelor Lions'; Megan Dodds ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Marie_Dressler,"of Washington, Sayre collection)
Marie Dressler reading newspaper ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
gender,American_actresses,Marie_Dressler,"of Washington, Sayre collection)
Marie Dressler in a ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
gender,American_actresses,Joanne_Dru,"""Joanne Dru, 74, a Star of Movie ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Lisa_Edelstein,"Lisa Edelstein
is an American actress and ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Shannon_Elizabeth,"Shannon Elizabeth FadalSeptember 7, 1973) is an ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
gender,American_actresses,Bridget_Everett,Adam Horovitz & Bridget Everett) & Just ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
gender,American_actresses,Lola_Falana,"Denise deadpans, ""Well, so is Lola Falana, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Lola_Falana,"on YouTube
Lola Falana on IMDb
Lola Falana at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Glenda_Farrell,"""Glenda Farrell Praised for Art in Best ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Sherilyn_Fenn,"""With Sherilyn Fenn, Twin Peaks came on ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jane_Fonda,"Fonda said, ""The image of Jane Fonda, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jane_Fonda,"Jane Fonda Profile at Turner Classic Movies
About.com ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Sutton_Foster,"Time Magazine wrote: ""she's [Sutton Foster] got ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jorja_Fox,"The banners read ""Keep Jorja Fox on ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Kay_Francis,"ISBN 0786411376, ISBN 978-0786411375
Callahan, Dan, Kay Francis: ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Annette_Funicello,"Obituary from Disney D23
Annette Funicello at Brian's ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Lady_Gaga,"In turn, Versace calls Lady Gaga ""the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Lady_Gaga,"In his article ""Lady Gaga Pioneered Online ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Ava_Gardner,"Ava Gardner at Find a Grave
Ava Gardner ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Peggy_Ann_Garner,"""Plain Beautiful: The Life of Peggy Ann ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Greer_Garson,Eileen Evelyn Greer Garson  was a ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Sami_Gayle,"""Sami Gayle: Weston-raised and now starring in ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Sara_Haden,Sara Haden was a character actress of  ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Barbara_Hershey,"Rigby went on to say, ""Barbara Hershey ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Hedda_Hopper,"""Hedda Hopper, Hollywood Gossip, and the Politics ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Whitney_Houston,"""Whitney Houston was blessed with an astonishing ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Whitney_Houston,"""An early 'I' in Whitney Houston's 'I ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Whitney_Houston,"Brandy stated, ""The first Whitney Houston CD ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jennifer_Hudson,"""Jennifer Hudson is the defining voice of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Janet_Jackson,"Director Peter Segal stated ""Janet Jackson was ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Scarlett_Johansson,"Entertainment Weekly's Thom Geier wrote, ""Scarlett Johansson ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Elena_Kampouris,"""Growing Up Greek: Elena Kampouris Stars in ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Elena_Kampouris,"""Greek Actress Elena Kampouris is True to ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Joanna_Kerns,"""Joanna Kerns:  At Long Last Love"" ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Eartha_Kitt,"""Harold Pinter and Eartha Kitt, artists and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Nancy_Kovack,"Nancy Kovack at Memory Alpha
Nancy Kovack at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Mila_Kunis,"MacFarlane added: ""What Mila Kunis brought to ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Hedy_Lamarr,"Photoplay wrote, ""As Delilah, Hedy Lamarr is ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jessica_Lange,"She commented, ""Jessica Lange already has two ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jessica_Lange,"""Jessica Lange – Biography – Highest Rated ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Queen_Latifah,"2011 saw Queen Latifah sing ""Who Can ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Hudson_Leick,"""Warrior of the Soul: Hudson Leick Fights ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jennifer_Jason_Leigh,"""Jennifer Jason Leigh — She's the Queen of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Margaret_Lindsay,"Price recalled that ""Margaret Lindsay was a ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Eva_Longoria,"She has stated that, ""The Eva Longoria ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Marjorie_Main,"""Marjorie Main: 'Good for a Lot of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Marjorie_Main,"""Marjorie Main: From Farm Girl to Film ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Dorothy_Malone,"(on shooting The Last Voyage)
Dorothy Malone photo ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Jayne_Mansfield,The Jayne Mansfield-Sophia Loren photograph  was ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Mary_Elizabeth_Mastrantonio,"Movies: Mary Elizabeth Mastrantonio biography Retrieved 2012-08-28
The Sunday ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Hattie_McDaniel,"""Hattie McDaniel: '(I'd) ... rather play a ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Rose_McGowan,"Rose McGowan also stated, ""Gays are misogynistic ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Nina_Mae_McKinney,"He said, ""Nina Mae McKinney was third from ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Nina_Mae_McKinney,"Film Weekly said of McKinney, ""Nina Mae McKinney, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Liza_Minnelli,"Carol Publishing
Schechter, Scott, The Liza Minnelli ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Grace_Moore,"Grace Moore at Find a Grave
Grace Moore ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Mary_Tyler_Moore,"Mary Tyler Moore on IMDb
Mary Tyler Moore at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Mary_Tyler_Moore,"""Remembering Mary Tyler Moore, The Smart, Comic Actress ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Gwyneth_Paltrow,"Variety proclaimed: ""Gwyneth Paltrow shines brightly as ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Eleanor_Parker,"Eleanor Parker photographs and literature
Eleanor Parker at ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Bernadette_Peters,"Benefit concert, ""Bernadette Peters: A Special Concert ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Mary_Pickford,"""Preserving Pickford: The Mary Pickford Collection and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Laura_Post,Laura Post  is an American voice ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Paula_Prentiss,"Hawks would later say: ""Paula Prentiss was ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Donna_Reed,"""I hear `Donna Reed' and I think ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Storm_Reid,"Reviewer site FilmSnobReviews wrote: ""Storm Reid and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Lisa_Rinna,"In 2012, she debuted her ""Lisa Rinna ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Diana_Ross,"(TV Special)
Motown 25: Yesterday, Today, Forever
Diana Ross: ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Rosalind_Russell,"One critic wrote: ""Rosalind Russell as the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Jeri_Ryan,"BBC Online interview
Jeri Ryan Biography, Startrek.com
Ortolan ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Lizabeth_Scott,"Columnist Erskine Johnson wrote ""Lizabeth Scott is ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Dinah_Shore,"(1962, Capitol)
The Fabulous Hits of Dinah Shore
My ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Ann_Sothern,Ann Sothern  was an American actress ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Sharon_Stone,"New York Magazine remarked: ""Sharon Stone, playing ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Meryl_Streep,"Roger Ebert wrote that ""Meryl Streep is ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Meryl_Streep,"The citation reads as follows, ""Meryl Streep ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Wanda_Sykes,"""Her second comedy special, Wanda Sykes: I'ma ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Uma_Thurman,"Club writing: ""Uma Thurman is a lot ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Uma_Thurman,"Uma Thurman: Pulp friction"", The Independent, April ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Gina_Torres,Gina Torres  is an American film ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Liv_Tyler,"Empire noted, ""Liv Tyler with a rare ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Liv_Tyler,"""An Interview with Liv Tyler – Bringing ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Liv_Tyler,"""Interview: Liv Tyler on her son, work ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Carrie_Underwood,"""To have a star like Carrie Underwood ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Raquel_Welch,"He would become Raquel Welch"".Her looks and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Raquel_Welch,"Hugh Hefner later wrote, ""Raquel Welch, one ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,JoBeth_Williams,Margaret JoBeth Williams  is an American ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Oprah_Winfrey,"Newsday's Les Payne observed, ""Oprah Winfrey is ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Oprah_Winfrey,"Vanity Fair wrote: ""Oprah Winfrey arguably has ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Oprah_Winfrey,"Ben Shapiro of Townhall.com wrote: ""Oprah Winfrey ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Oprah_Winfrey,"Accessed September 17, 2010
Works by Oprah Winfrey ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Mary_Elizabeth_Winstead,"(""Mary Elizabeth Winstead Wears an A-Line Skirt and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
gender,American_actresses,Shelley_Winters,"""Actress Shelley Winters, 85; Blond Bombshell to ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Beatrice_Arthur,"""Beatrice Arthur: A towering comedic talent from ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gender,American_actresses,Nina_Arvesen,Nina Arvesen is an  American film ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Julie_Marie_Berman,"Julie Marie Berman 
(born November 3, 1983) is ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Joan_Collins,"Debrett's People of Today
Joan Collins interview on ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Jeanne_Cooper,"In Jeanne Cooper's  book, she makes ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Jena_Engstrom,Jena Engstrom  is an American former ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Jessica_Leccia,"Jessica Leccia , lə-CHEE-ə; is an American ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Audra_McDonald,"She performed three concerts, titled ""Audra McDonald ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
