dominio,categoria,entita,prompt,ha_doppio_spazio,spazio_prima_punteggiatura,ha_spazio_iniziale,parentesi_round_sbilanciate,parentesi_quadre_sbilanciate,virgolette_sbilanciate
gender,American_actresses,Wanda_Sykes,"""Her second comedy special, Wanda Sykes: I'ma ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Uma_Thurman,"Club writing: ""Uma Thurman is a lot ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Uma_Thurman,"Uma Thurman: Pulp friction"", The Independent, April ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Gina_Torres,Gina Torres  is an American film ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Liv_Tyler,"Empire noted, ""Liv Tyler with a rare ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Liv_Tyler,"""An Interview with Liv Tyler – Bringing ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Liv_Tyler,"""Interview: Liv Tyler on her son, work ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Carrie_Underwood,"""To have a star like Carrie Underwood ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Raquel_Welch,"He would become Raquel Welch"".Her looks and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Raquel_Welch,"Hugh Hefner later wrote, ""Raquel Welch, one ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,JoBeth_Williams,Margaret JoBeth Williams  is an American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Oprah_Winfrey,"Newsday's Les Payne observed, ""Oprah Winfrey is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Oprah_Winfrey,"Vanity Fair wrote: ""Oprah Winfrey arguably has ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Oprah_Winfrey,"Ben Shapiro of Townhall.com wrote: ""Oprah Winfrey ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Mary_Elizabeth_Winstead,"(""Mary Elizabeth Winstead Wears an A-Line Skirt and ",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
gender,American_actresses,Shelley_Winters,"""Actress Shelley Winters, 85; Blond Bombshell to ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Beatrice_Arthur,"""Beatrice Arthur: A towering comedic talent from ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Nina_Arvesen,Nina Arvesen is an  American film ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Jeanne_Cooper,"In Jeanne Cooper's  book, she makes ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Jena_Engstrom,Jena Engstrom  is an American former ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Jessica_Leccia,"Jessica Leccia , lə-CHEE-ə; is an American ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
gender,American_actresses,Audra_McDonald,"She performed three concerts, titled ""Audra McDonald ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Melissa_Rauch,"""'The Big Bang Theory' Star Melissa Rauch ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
gender,American_actresses,Gina_Tognoni,"Gina Tognoni  is an American actress, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,John_S._Chen,"""John S. Chen - The Walt Disney ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,John_S._Chen,"""John S. Chen Biography - Board of Directors ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Guitar_Hero,The Guitar Hero  series is a ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Johnny_Kan,"""Johnny Kan: The Untold Story of Chinatown's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Teresa_H._Meng,"Black and Teresa H. Meng, ""A 1Gb/s, 4-State, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Teresa_H._Meng,"Jeffrey G. Andrews and Teresa H. Meng, ""Performance ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Teresa_H._Meng,"Alok Aggarwal and Teresa H. Meng, ""Minimizing the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Teresa_H._Meng,"Volkan Rodoplu and Teresa H. Meng, ""Bits-per-Joule ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Teresa_H._Meng,"Stephen O'Driscoll and Teresa H. Meng, ""Adaptive Signal ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Justin_Lin,"""Meet Justin Lin, the Most Important Blockbuster ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Justin_Lin,"""Justin Lin Directing Period Drama Pilot Set ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Joan_Chen,"""Joan Chen: Whether it's China or Hollywood, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Joan_Chen,"""Joan Chen on Filming Lust, Caution in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Richard_Chew,"""Cutting with a Conscience: Richard Chew is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Teen_Wolf,Teen Wolf  is a 1985 American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Margaret_Cho,"April 30, 2008 was declared ""Margaret ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Chris_Chan_Lee,"Chris Chan Lee; born San Francisco, California) is ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Ken_Leung,"""Interview: Ken Leung on 'Year of the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Tao_Lin,"San Francisco Chronicle said, ""Tao Lin's sly, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Nancy_Drew,"Parker Brothers produced a ""Nancy Drew Mystery ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Nancy_Drew,"""Nancy Drew's popularity continues unabated: in 2002, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Nancy_Drew,"As another critic puts it, ""Nancy Drew ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Belle_Knox,"""The plight of the black Belle Knox: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Bruno_Mars,"""In 2014, Bruno Mars teamed up with ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Jay_Park,"Jay Park; born April 25, 1987) is ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Joanna_Wang,"Joanna Wang  is a Taiwanese-American singer-songwriter, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Leehom_Wang,"""The Chineseness Constructed in Leehom Wang's ""Chinked-Out"" ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Christine_Ha,"""Christine has also served as a culinary ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,James_Sun,James Sun (Korean: 선우신; is an ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Malan_Breton,"Magazine in a column called ""Malan ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Angel_Chang,Angel Chang  is an American fashion ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Neiman_Marcus,"""In 2012, Neiman Marcus partnered with Target ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Anna_Sui,"A children's line known as ""Anna ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Vivienne_Tam,"""Vivienne Tam Defines China Chic as Fashions ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Prabal_Gurung,Prabal Gurung  is a  Nepalese-American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Prabal_Gurung,His own collection PRABAL GURUNG  was ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Roy_Choi,Roy Choi  is a Korean American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Fred_Korematsu,"""Fred Korematsu, 86, fought World War II ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Noel_Francisco,"Audio: ""Ted Cruz and Noel Francisco on ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Frank_H._Wu,"""Politics and Economy: Frank H. Wu on the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Jonah_Hex,"2 #10–11; 1972)
Weird Western Tales
Jonah Hex ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Jonah_Hex,"2 #21; 1987/12)
Jonah Hex: Two Gun Mojo
Jonah ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Jonah_Hex,"2 #1–70; 2005–2011)
Jonah Hex: No Way ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Jonah_Hex,"1) #1–22, March 2014, ISBN 978-1-4012-4106-3)
Jonah ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Gish_Jen,"Gish Jen August 12, 1955) is a ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Maxine_Hong_Kingston,Maxine Hong Kingston is a  Chinese-American author ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Jean_Kwok,"PEN America wrote, ""Jean Kwok’s latest novel ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Jhumpa_Lahiri,"""Nomadische Literatur und Transcultural Switching: Jhumpa Lahiris ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Albert_Saijo,"""Haiku on the Road: Albert Saijo's Contested ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Jose_Calugas,"Jose Calugas, Sr. Apartments"" in High Point, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Andrew_Kim,"Kim Sung-hyun,  known as Andrew Kim, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Wah_Kau_Kong,Wah Kau Kong : America's first Chinese-American fighter ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Hiroshi_Miyamura,"""Hiroshi Miyamura and his hometown had a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Kenneth_P._Moritsugu,"""RADM Kenneth P. Moritsugu, M.D., M.P.H., Deputy ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Elmelindo_Rodrigues_Smith,Sergeant First Class Elmelindo Rodrigues Smith  was ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Vang_Pao,"""Vang Pao Met with Senior State Department ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Cher_Calvin,Cher Calvin ) is a news presenter ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Connie_Chung,Connie Chung  Video produced by Makers: ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Michiko_Kakutani,"Tamaki, Jillian, ""Interview: Michiko Kakutani By ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Ronald_Reagan,"She later said, ""Ronald Reagan had a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Michelle_Wu,"""Michelle Wu had mixed reviews for Marty ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Asian_Americans,Subrahmanyan_Chandrasekhar,Subrahmanyan Chandrasekhar  was an Indian-American astrophysicist ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Shuji_Nakamura,Shuji Nakamura  is a Japanese-born American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,Asian_Americans,Nathan_Chen,"Figure Skating)
Nathan Chen at the United States ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Asian_Americans,Miki_Gorman,"""Miki Gorman: The Two-Time Boston and NYC ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ajiona_Alexus,Ajiona Alexus Brown  is an American ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Nick_Cannon,"Nick Cannon's show replaced J. Cruz's ""The ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Nat_King_Cole,"Billboard magazine reported that ""Nat King Cole has ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Cab_Calloway,"""In 1998, The Cab Calloway Orchestra directed ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ray_Charles,"Frank Sinatra called Ray Charles ""the only ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ray_Charles,"Pleasants continues, ""Ray Charles is usually described ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Dr._Dre,"Dr. Dre announced ""This is a natural ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Dr._Dre,"The deal made Dr. Dre the ""richest ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Dr._Dre,"Dr. Dre later commented: ""People talk all ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,David_Fagen,"""David Fagen: An African-American Rebel in the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Jennifer_Hudson,"""Jennifer Hudson is the defining voice of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Whitney_Houston,"""Whitney Houston was blessed with an astonishing ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Whitney_Houston,"""An early 'I' in Whitney Houston's 'I ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Whitney_Houston,"Brandy stated, ""The first Whitney Houston CD ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Isaac_Hayes,"He wrote: ""Isaac Hayes did not quit ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Janet_Jackson,"Director Peter Segal stated ""Janet Jackson was ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Samuel_L._Jackson,"""How Samuel L. Jackson Became His Own ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Barry_Jenkins,"Variety wrote: ""Barry Jenkins' vital portrait of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Eartha_Kitt,"""Harold Pinter and Eartha Kitt, artists and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Lenny_Kravitz,"""Deep joy – musical artist Lenny Kravitz ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,John_Legend,"John Legend also co-wrote Janet Jackson's ""I ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Prince_Harry,"Prince Harry, Duke of Sussex,  is ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Tamela_Mann,"Tamela Mann won Stellar Award's ""Best Female ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Chris_Rock,"""Chris Rock has been an avid fan ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Wanda_Sykes,"""Her second comedy special, Wanda Sykes: I'ma ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Oprah_Winfrey,"Newsday's Les Payne observed, ""Oprah Winfrey is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Oprah_Winfrey,"Vanity Fair wrote: ""Oprah Winfrey arguably has ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Oprah_Winfrey,"Ben Shapiro of Townhall.com wrote: ""Oprah Winfrey ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Jacob_Lawrence,"""The place of Jacob Lawrence among younger ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Alma_Thomas,"""-Alma Thomas, 1970

Thomas would not be recognized ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Alma_Thomas,"""Alma Thomas died on February 24, 1978, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Alma_Thomas,"""'Alma Thomas' Review; Alma Thomas was an ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Kimberly_Clarice_Aiken,Kimberly Clarice Aiken Cockerham  was Miss ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Floyd_Mayweather_Jr.,"CBS said, ""Floyd Mayweather Jr.'s speed was ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Christiana_Carteaux_Bannister,"""Christiana Carteaux Bannister: A supporter of the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Muhammad_Ali,"Louisville Mayor Greg Fischer stated, ""Muhammad Ali ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Muhammad_Ali,"""Muhammad Ali's Life in Photos; From his ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ella_Baker,"Ella Baker insisted that ""strong people don't ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ella_Baker,Ella Baker : Community Organizer of the ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,African_Americans,Claudette_Colvin,"Claudette Colvin said, ""But I made a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Angela_Davis,"1972–1985
""Angela Davis Talks about her Future and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Angela_Davis,"Barsamian, D. ""Angela Davis: African American ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Angela_Davis,"""Angela Davis on the 40th Anniversary of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Angela_Davis,"Appearances on C-SPAN
Angela Davis on IMDb
""Angela ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Fannie_Lou_Hamer,"Jerry DeMuth, ""Fannie Lou Hamer: Tired of Being ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Fred_Hampton,"The resolution read in part: ""Fred Hampton, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Fred_Hampton,"In the song, he says ""Fred Hampton ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Lorraine_Hansberry,"""Lorraine Hansberry has many notable relatives including ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Lorraine_Hansberry,"Lorraine Hansberry, ""subscription clerk, receptionist, typist, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Jesse_Jackson,"Jesse Jackson Calls for 'War on Poverty'"" ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Mahalia_Jackson,"Burford, Mark, ""Mahalia Jackson Meets the Wise ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Mahalia_Jackson,"Jabir, Johari, ""On Conjuring Mahalia: Mahalia Jackson, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,James_Weldon_Johnson,"""James Weldon Johnson: A Bibliography of Dissertations and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Anne_Moody,"Anne Moody wrote her second book, ""Mr. ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Gloria_Richardson,"""Gloria Richardson and the Cambridge Nonviolent Action ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Gloria_Richardson,"""The ""Gun-Toting"" Gloria Richardson: Black Violence ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Gloria_Richardson,"""Gloria Richardson: Her Life and Work in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Gloria_Richardson,"""Recasting Civil Rights Leadership: Gloria Richardson and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Amelia_Boynton_Robinson,"""In 1992, proclamations of ""Amelia Boynton Robinson Day"" ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Jo_Ann_Robinson,"in The African American Registry
""Jo Ann ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Josephine_St._Pierre_Ruffin,"""African American Women In History: Josephine St. Pierre ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Betty_Shabazz,"""Betty Shabazz: Uncovering the Woman Behind ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Betty_Shabazz,"""How Betty Shabazz Persevered After Her Husband, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Betty_Shabazz,"""My Mother, Dr. Betty Shabazz, Taught Me ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ida_B._Wells,"""The fortune of Wells: Ida B. Wells-Barnett's use of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ida_B._Wells,"Baker, Lee D. ""Ida B. Wells-Barnett and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Roy_Wilkins,"Another article by Roy Wilkins, called ""Stalin's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Robert_F._Williams,"""Crusader In Exile: Robert F. Williams and the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Andrew_Young,"Appearances on C-SPAN
Andrew Young on IMDb
""Andrew ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Candace_Owens,"""Interview with Candace Owens: Trump, Kanye West ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Gordon_Davis,"Smith replied: ""Well, Gordon Davis, don't tell ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Florynce_Kennedy,"Florynce Kennedy from ""Tenacious Women: Activists in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Reginald_Lewis,""": How Reginald Lewis Created a Billion-Dollar ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Samuel_R._Delany,"""Through a glass darkly: Bibliographing Samuel R. ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Samuel_R._Delany,"""Samuel R. Delany, The Art of Fiction ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Nikki_Giovanni,"Claire McIntosh, ""8 Lessons From Nikki ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Toni_Morrison,"""Despite the international stature of Toni Morrison, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Lucille_Clifton,"""Lucille Clifton Reads A Poem About the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Frank_Marshall_Davis,"""Frank Marshall Davis: Black Labor Activist and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Walter_Mosley,"Frieburger, William, ""James Ellroy, Walter Mosley, and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Walter_Mosley,"""Covering Mosley: The books of Walter Mosley: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ishmael_Reed,"""Releases produced by Ishmael Reed

His Bassist, featuring ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ishmael_Reed,"""Irony and Allegory in Ishmael Reed's Japanese ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ishmael_Reed,"""Neo Hoodooism and Historiography in Ishmael Reed's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Ishmael_Reed,"""Postmodernist Rhetoric in Ishmael Reed's Yellow ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Margaret_Walker,"Margaret Walker at Smithsonian Folkways
""Margaret Walker: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,Dorothy_West,"Oliver, Myrna, ""Obituaries: Dorothy West: Harlem ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,John_Edgar_Wideman,"""John Edgar Wideman, The Art of Fiction ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,James_Brown,"The Police refer to ""James Brown on ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,African_Americans,James_Brown,"Jimmy Page has remarked, ""He [James Brown] ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
