"dominio","categoria","entita","prompt","lunghezza_char","lunghezza_parole","markup_sospetto","ha_non_ascii"
"gender","American_actors","Mark_Feuerstein","Mark Feuerstein is an American actor, writer, ",46,7,FALSE,FALSE
"gender","American_actors","Joseph_Feury","Joseph Feury is an American film and ",37,7,FALSE,FALSE
"gender","American_actors","Robert_Scott_Field","Robert Scott Field is an American born actor ",45,8,FALSE,FALSE
"gender","American_actors","Todd_Field","William Todd Field is an American actor ",40,7,FALSE,FALSE
"gender","American_actors","Edward_Fielding","Edward Fielding was an American stage and ",42,7,FALSE,FALSE
"gender","American_actors","Lew_Fields","Lew Fields was an American actor, comedian, ",44,7,FALSE,FALSE
"gender","American_actors","Lew_Fields","Lew Fields died in Beverly Hills, California ",45,7,FALSE,FALSE
"gender","American_actors","W._C._Fields","The notice concludes with ""W. C. Fields"" printed ",49,8,FALSE,FALSE
"gender","American_actors","Clyde_Fillmore","Clyde Fillmore, born Clyde Fogle, was an ",41,7,FALSE,FALSE
"gender","American_actors","John_Fink","John Fink is an American film and ",34,7,FALSE,FALSE
"gender","American_actors","Charlie_Finn","Charlie Finn is an American film and ",37,7,FALSE,FALSE
"gender","American_actors","Christian_Finnegan","Fletcher Christian Finnegan, better known as Christian ",55,7,FALSE,FALSE
"gender","American_actors","Dan_Finnerty","Dan Finnerty is an American actor, comedian ",44,7,FALSE,FALSE
"gender","American_actors","Warren_Finnerty","Warren Finnerty was an American actor best ",43,7,FALSE,FALSE
"gender","American_actors","Eddie_Firestone","Eddie Firestone was an American radio, television, ",51,7,FALSE,FALSE
"gender","American_actors","Harvey_Sid_Fisher","Harvey Sid Fisher is a singer/songwriter/musician, actor, model, ",65,8,FALSE,FALSE
"gender","American_actors","Miles_Fisher","James Leslie Miles Fisher is an American ",41,7,FALSE,FALSE
"gender","American_actors","Shug_Fisher","Shug Fisher, born George Clinton Fisher Jr., ",45,7,FALSE,FALSE
"gender","American_actors","Rick_Fitts","Rick Fitts is an American television and ",41,7,FALSE,FALSE
"gender","American_actors","Glenn_Fitzgerald","Glenn Fitzgerald is an American actor of ",41,7,FALSE,FALSE
"gender","American_actors","Leo_Fitzpatrick","Leo Fitzpatrick is an American actor and ",41,7,FALSE,FALSE
"gender","American_actors","Emmett_Fitzsimmons","Robert Emmett Fitzsimmons, known professionally as Emmett ",58,7,FALSE,FALSE
"gender","American_actors","Charles_B._Fitzsimons","Charles B. Fitzsimons was an Irish actor who ",45,8,FALSE,FALSE
"gender","American_actors","Paul_Fix","Peter Paul Fix was an American film ",36,7,FALSE,FALSE
"gender","American_actors","Paul_Fix","Paul Fix at Memory Alpha
Paul Fix at ",37,8,FALSE,FALSE
"gender","American_actors","Daniel_Flaherty","Daniel Flaherty is an American actor, known ",44,7,FALSE,FALSE
"gender","American_actors","Lanny_Flaherty","Lanny Flaherty is an American actor of ",39,7,FALSE,FALSE
"gender","American_actors","Sean_Patrick_Flanery","Sean Patrick Flanery  is an American actor, ",44,7,FALSE,FALSE
"gender","American_actors","Willie_Aames","Willie Aames is an American actor, film ",40,7,FALSE,FALSE
"gender","American_actors","Victor_Aaron","Victor Aaron Ramirez was a Native American ",43,7,FALSE,FALSE
"gender","American_actors","Walter_Abel","Walter Abel was an American film, stage ",40,7,FALSE,FALSE
"gender","American_actors","F._Murray_Abraham","Movies Biography
F. Murray Abraham at IMG ",42,7,FALSE,FALSE
"gender","American_actors","Julian_Adams","Julian Adams is a producer, writer, actor, ",43,7,FALSE,FALSE
"gender","American_actors","Mason_Adams","Mason Adams was an American character actor ",44,7,FALSE,FALSE
"gender","American_actors","R._J._Adams","R. J. Adams, also known as Bob Shannon, ",40,8,FALSE,FALSE
"gender","American_actors","Victor_Adamson","Victor Adamson was an New Zealand director, ",44,7,FALSE,FALSE
"gender","American_actors","Anthony_Addabbo","Anthony Addabbo was an American actor and ",42,7,FALSE,FALSE
"gender","American_actors","Ilunga_Adell","Ilunga Adell is an American television and ",43,7,FALSE,FALSE
"gender","American_actors","Paul_Adelstein","Paul Adelstein is an American actor, known ",43,7,FALSE,FALSE
"gender","American_actors","Patrick_Adiarte","Patrick Adiarte is a Filipino-born American  ",45,6,FALSE,FALSE
"gender","American_actors","Lawrence_Adisa","Lawrence Adisa is an American actor, producer, ",47,7,FALSE,FALSE
"gender","American_actors","Jay_Adler","Jay Adler was an American actor in ",35,7,FALSE,FALSE
"gender","American_actors","Jerry_Adler","Jerry Adler is an American theatre director, ",45,7,FALSE,FALSE
"gender","American_actors","Luther_Adler","Luther Adler was an American actor best ",40,7,FALSE,FALSE
"gender","American_actors","Luther_Adler","During the 1950s Luther Adler was among ",40,7,FALSE,FALSE
"gender","American_actors","James_Adomian","James Adomian is an American stand-up comedian, ",48,7,FALSE,FALSE
"gender","American_actors","Scott_Adsit","Robert Scott Adsit is an American comedian, ",44,7,FALSE,FALSE
"gender","American_actors","Nick_Afanasiev","Nick Afanasiev is a Russian-born American actor, ",49,7,FALSE,FALSE
"gender","American_actors","Steve_Agee","He has a podcast called Steve Agee: ",36,7,FALSE,FALSE
"gender","American_actors","Robert_Agnew","Robert Agnew is the Samuel Candler Dobbs ",41,7,FALSE,FALSE
"gender","American_actors","Ahmed_Ahmed","Ahmed Ahmed is an Egyptian-American actor and ",46,7,FALSE,FALSE
"gender","American_actors","Ahmed_Ahmed","Ahmed Ahmed is a regular performer at ",38,7,FALSE,FALSE
"gender","American_actors","Philip_Ahn","Philip Ahn, March 29, 1905 – February ",38,7,FALSE,TRUE
"gender","American_actors","Philip_Ahn","Hollywood Asian: Philip Ahn and the Politics ",45,7,FALSE,FALSE
"gender","American_actors","Alan_Aisenberg","Alan Aisenberg is an American actor and ",40,7,FALSE,FALSE
"gender","American_actors","Spottiswoode_Aitken","Frank Spottiswoode Aitken was a Scottish-American actor ",56,7,FALSE,FALSE
"gender","American_actors","Franklyn_Ajaye","Franklyn Ajaye is an American stand-up comedian ",48,7,FALSE,FALSE
"gender","American_actors","Ayad_Akhtar","Ayad Akhtar is an American-born playwright, novelist, ",54,7,FALSE,FALSE
"gender","American_actors","Claude_Akins","Claude Akins had an earlier role in ",36,7,FALSE,FALSE
"gender","American_actors","Luis_Alberni","Luis Alberni was a Spanish-born American character ",51,7,FALSE,FALSE
"gender","American_actors","Eddie_Albert","Eddie Albert was an American actor and ",39,7,FALSE,FALSE
"gender","American_actors","Eddie_Albert","Among the hundreds named were Eddie Albert, ",44,7,FALSE,FALSE
"gender","American_actors","Eddie_Albert","~ Eddie Albert, quoted in Vincent Price: ",41,7,FALSE,FALSE
"gender","American_actors","Eddie_Albert","Beginning in the 1940s, Eddie Albert Productions ",49,7,FALSE,FALSE
"gender","American_actors","Eddie_Albert","Eddie Albert died of pneumonia on May ",38,7,FALSE,FALSE
"gender","American_actors","Coit_Albertson","Edward Coit Albertson was an American stage ",44,7,FALSE,FALSE
"gender","American_actors","Budd_Albright","Budd Albright is an American actor, singer, ",44,7,FALSE,FALSE
"gender","American_actors","Ghazi_Albuliwi","Ghazi Albuliwi is best known for his ",37,7,FALSE,FALSE
"gender","American_actors","Todd_Alcott","Todd Alcott is an American screenwriter, playwright, ",53,7,FALSE,FALSE
"gender","American_actors","Alan_Alda","Alan Alda is an American actor, director, ",42,7,FALSE,FALSE
"gender","American_actors","Antony_Alda","Antony Alda also sometimes ""Tony"" was an ",41,7,FALSE,FALSE
"gender","American_actors","Antony_Alda","""Antony Alda finished his high school studies ",46,7,FALSE,FALSE
"gender","American_actors","Robert_Alda","Robert Alda was an American theatrical and ",43,7,FALSE,FALSE
"gender","American_actors","Norman_Alden","Norman Alden was an American character actor ",45,7,FALSE,FALSE
"gender","American_actors","Tom_Aldredge","He recruited Tom Aldredge along with Joan ",42,7,FALSE,FALSE
"gender","American_actors","Fred_Aldrich","Fred Aldrich was an American character actor ",45,7,FALSE,FALSE
"gender","American_actors","John_Ales","John Ales is an American actor best ",36,7,FALSE,FALSE
"gender","American_actors","Frank_Alesia","Frank Alesia was an American actor and ",39,7,FALSE,FALSE
"gender","American_actors","Frank_Aletter","Frank Aletter was an American theatre, film, ",45,7,FALSE,FALSE
"gender","American_actors","Christian_Alexander","Christian Alexander is a Bulgarian-American actor, best ",56,7,FALSE,FALSE
"gender","American_actors","Cris_Alexander","Cris Alexander was an American actor, singer, ",46,7,FALSE,FALSE
"gender","American_actors","Cris_Alexander","Cris Alexander died in Saratoga Springs in ",43,7,FALSE,FALSE
"gender","American_actors","Jason_Alexander","Jason Alexander guest starred in Malcolm in ",44,7,FALSE,FALSE
"gender","American_actors","Jason_Alexander","Both Lee Iacocca and Jason Alexander have ",42,7,FALSE,FALSE
"gender","American_actors","Ross_Alexander","Ross Alexander was an American stage and ",41,7,FALSE,FALSE
"gender","American_actors","David_Alford","Ben David Alford is an American actor, ",39,7,FALSE,FALSE
"gender","American_actors","Phillip_Alford","Phillip Alford is a former American actor ",42,7,FALSE,FALSE
"gender","American_actors","Mahershala_Ali","Mahershala Ali is an American actor and ",40,7,FALSE,FALSE
"gender","American_actors","Jed_Allan","Jed Allan Brown, known professionally as Jed ",45,7,FALSE,FALSE
"gender","American_actors","Stuart_Allan","Stuart Allan is an American actor and ",38,7,FALSE,FALSE
"gender","American_actors","William_Alland","William Alland was an American film producer ",45,7,FALSE,FALSE
"gender","American_actors","Corey_Allen","Corey Allen was an American film and ",37,7,FALSE,FALSE
"gender","American_actors","Fred_Allen","In 1921 Fred Allen and Nora Bayes ",34,7,FALSE,FALSE
"gender","American_actors","Fred_Allen","Sunday night with Fred Allen seemed incomplete ",47,7,FALSE,FALSE
"gender","American_actors","Fred_Allen","""Fred Allen's fourteen-year battle with radio censorship,"" ",59,7,FALSE,FALSE
"gender","American_actors","Fred_Allen",")A comedy series, Fred Allen's Sketchbook, did ",47,7,FALSE,FALSE
"gender","American_actors","Fred_Allen","Fred Allen is buried at Gate of ",32,7,FALSE,FALSE
"gender","American_actors","Fred_Allen","by Joe McCarthy, Fred Allen's Letters
Allen, Fred, ",51,8,FALSE,FALSE
"gender","American_actors","Lester_Allen","Lester Allen was a screen, stage, vaudeville, ",46,7,FALSE,FALSE
"gender","American_actors","Rex_Allen","His five children included Rex Allen Jr., ",42,7,FALSE,FALSE
"gender","American_actors","Rex_Allen","The Rex Allen Arizona Cowboy Museum and ",40,7,FALSE,FALSE
"gender","American_actors","Rex_Allen","His son, Rex Allen, Jr., is a ",30,7,FALSE,FALSE
"gender","American_actors","Michael_Allinson","Michael Allinson was a British-American stage and ",50,7,FALSE,FALSE
"gender","American_actors","Kevin_Allison","Kevin Allison is an American comedian, writer ",46,7,FALSE,FALSE
"gender","American_actors","Sheldon_Allman","Sheldon Allman was an American-Canadian actor, singer, ",55,7,FALSE,FALSE
"gender","American_actors","Bruce_Altman","Bruce Altman is an American film and ",37,7,FALSE,FALSE
"gender","American_actors","Jeff_Altman","Jeff Altman is an American stand-up comedian ",45,7,FALSE,FALSE
"gender","American_actors","Jeff_Altman","Ever since that time Jeff Altman appeared ",42,7,FALSE,FALSE
"gender","American_actors","Bobby_Alto","Robert Altomare, known professionally as Bobby Alto, ",53,7,FALSE,FALSE
"gender","American_actors","George_Alvarez","George Alvarez is a Cuban-American actor known ",47,7,FALSE,FALSE
"gender","American_actors","Kirk_Alyn","Kirk Alyn was an American actor, best ",38,7,FALSE,FALSE
"gender","American_actors","Ed_Amatrudo","Ed Amatrudo is an American actor, best ",39,7,FALSE,FALSE
"gender","American_actors","Dan_Amboyer","Dan Amboyer is an American actor, best ",39,7,FALSE,FALSE
"gender","American_actors","Don_Ameche","Don Ameche was an American actor and ",37,7,FALSE,FALSE
"gender","American_actors","Don_Ameche","This is 1870, Don Ameche hasn't invented ",41,7,FALSE,FALSE
"gender","American_actors","John_Patrick_Amedori","John Patrick Amedori is an American actor and ",46,8,FALSE,FALSE
"gender","American_actors","Paul_America","Paul Johnson, better known as Paul America, ",44,7,FALSE,FALSE
"gender","American_actors","Ed_Ames","Ed Ames is an American singer and ",34,7,FALSE,FALSE
"gender","American_actors","John_Amplas","John Amplas is an American actor known ",39,7,FALSE,FALSE
"gender","American_actors","Glenn_Anders","Glenn Anders was an American actor, most ",41,7,FALSE,FALSE
"gender","American_actors","Anthony_Anderson","Anthony Anderson is an American actor, comedian, ",49,7,FALSE,FALSE
"gender","American_actors","Deke_Anderson","Deke Anderson is an American television and ",44,7,FALSE,FALSE
"gender","American_actors","Eric_Chase_Anderson","Eric Chase Anderson is an American author, illustrator ",55,8,FALSE,FALSE
"gender","American_actors","Erich_Anderson","Erich Anderson is an actor, sometimes credited ",47,7,FALSE,FALSE
"gender","American_actors","Herbert_Anderson","Herbert Anderson was an American character actor ",49,7,FALSE,FALSE
"gender","American_actors","George_Hackathorne","George Hackathorne was an American actor of ",44,7,FALSE,FALSE
"gender","American_actors","Peter_Hackes","Peter Hackes was a longtime American TV ",40,7,FALSE,FALSE
"gender","American_actors","Buddy_Hackett","Buddy Hackett was an American actor and ",40,7,FALSE,FALSE
"gender","American_actors","Raymond_Hackett","Raymond Hackett was a stage and screen ",39,7,FALSE,FALSE
"gender","American_actors","Bill_Hader","Bill Hader is an American actor, comedian, ",43,7,FALSE,FALSE
"gender","American_actors","Thomas_J._Hageboeck","Thomas J. Hageboeck was an American film and ",45,8,FALSE,FALSE
"gender","American_actors","Kevin_Hagen","Kevin Hagen was an American actor best ",39,7,FALSE,FALSE
"gender","American_actors","Ross_Hagen","Ross Hagen was an American voice actor, ",40,7,FALSE,FALSE
"gender","American_actors","Arthur_Haggerty","Captain Arthur Haggerty, was an American character ",51,7,FALSE,FALSE
"gender","American_actors","Arthur_Haggerty","Captain Arthur Haggerty died at home in ",40,7,FALSE,FALSE
"gender","American_actors","Don_Haggerty","Don Haggerty was an American actor of ",38,7,FALSE,FALSE
"gender","American_actors","Don_Haggerty","Don Haggerty appeared as a guest star ",38,7,FALSE,FALSE
"gender","American_actors","Donald_Haines","Donald Haines was an American child actor ",42,7,FALSE,FALSE
"gender","American_actors","William_Haines","Charles William Haines was an American actor ",45,7,FALSE,FALSE
"gender","American_actors","Jester_Hairston","In 1985 he took the Jester Hairston ",36,7,FALSE,FALSE
"gender","American_actors","Creighton_Hale","Creighton Hale was an Irish-American theatre, film, ",52,7,FALSE,FALSE
"gender","American_actors","Richard_Hale","Richard Hale was an American opera and ",39,7,FALSE,FALSE
"gender","American_actors","Jack_Haley","The couple had a son, Jack Haley ",33,7,FALSE,FALSE
"gender","American_actors","Jack_Haley","Jack Haley Jr. died on April 21, ",33,7,FALSE,FALSE
"gender","American_actors","Arch_Hall_Jr.","Arch Hall Jr. is an American actor, musician, ",46,8,FALSE,FALSE
"gender","American_actors","Bug_Hall","Bug Hall also starred in Disney's Honey, ",41,7,FALSE,FALSE
"gender","American_actors","Emmett_C._Hall","Emmett C. Hall, born Emmett Campbell Hall was ",46,8,FALSE,FALSE
"gender","American_actors","Kevin_Peter_Hall","Kevin Peter Hall was an American actor best ",44,8,FALSE,FALSE
"gender","American_actors","Philip_Baker_Hall","Philip Baker Hall  is an American film ",39,7,FALSE,FALSE
"gender","American_actors","Pooch_Hall","Pooch Hall, Jr. is an American television ",42,7,FALSE,FALSE
"gender","American_actors","Pooch_Hall","Pooch Hall continued and said the Showtime ",43,7,FALSE,FALSE
