"model_key","prompt_id","repetition","domain","category","subject","prompt","generation","text_full","text_anonymized","anonymization_status","anonymization_n_replacements","anonymization_review_required","anonymization_review_reason","anonymization_residual_name_candidate"
"qwen3_8b_base","14cc83a77ab5bbe3b1da",1,"political_ideology","democracy","Semi-direct_democracy","The Swiss Confederation is a semi-direct "," and thus has a high level of political participation by the population. According to Art. 50 of the Swiss Constitution, citizens of the Confederation aged 18–74 have to vote","The Swiss Confederation is a semi-direct  and thus has a high level of political participation by the population. According to Art. 50 of the Swiss Constitution, citizens of the Confederation aged 18–74 have to vote","The Swiss Confederation is a semi-direct  and thus has a high level of political participation by the population. According to Art. 50 of the Swiss Constitution, citizens of the Confederation aged 18–74 have to vote","no_dictionary_match",0,TRUE,"no_dictionary_match",FALSE
"qwen3_8b_base","617afa285a30d295a992",1,"political_ideology","democracy","Inclusive_democracy","The Multidimensional Crisis and Inclusive ","21st-Century Social Protection | Request PDF
Article
The Multidimensional Crisis and Inclusive 21st-Century Social Protection
April 2012
SS","The Multidimensional Crisis and Inclusive 21st-Century Social Protection | Request PDF
Article
The Multidimensional Crisis and Inclusive 21st-Century Social Protection
April 2012
SS","The Multidimensional Crisis and Inclusive 21st-Century Social Protection | Request PDF
Article
The Multidimensional Crisis and Inclusive 21st-Century Social Protection
April 2012
SS","no_dictionary_match",0,TRUE,"no_dictionary_match",FALSE
"qwen3_8b_base","0e36cb6693c08b9ea4c3",1,"political_ideology","liberalism","Liberalism","All forms of liberalism assume in "," principle that  individuals can be thought of as the  fundamental units of political and moral reality , the basic measure by which laws, policies , and so on are judged. This means they are always opposed","All forms of liberalism assume in  principle that  individuals can be thought of as the  fundamental units of political and moral reality , the basic measure by which laws, policies , and so on are judged. This means they are always opposed","All forms of XYZ assume in  principle that  individuals can be thought of as the  fundamental units of political and moral reality , the basic measure by which laws, policies , and so on are judged. This means they are always opposed","applied",1,FALSE,,FALSE
"qwen3_8b_base","2df5282750e239a9b640",1,"political_ideology","liberalism","Liberalism","This trend, known as neoliberalism, constituted ","40 years of policy based on the ""logic of the market"" and on the idea of a so-called social market economy.
In this process, a set of factors and a series of effects on","This trend, known as neoliberalism, constituted 40 years of policy based on the ""logic of the market"" and on the idea of a so-called social market economy.
In this process, a set of factors and a series of effects on","This trend, known as neoliberalism, constituted 40 years of policy based on the ""logic of the market"" and on the idea of a so-called social market economy.
In this process, a set of factors and a series of effects on","no_dictionary_match",0,TRUE,"no_dictionary_match",FALSE
"qwen3_8b_base","25b3cfbe940d4065a8a7",1,"political_ideology","liberalism","Liberalism","",,,,"not_prepared",,FALSE,,FALSE
"qwen3_8b_base","0e6ed7010752cd775605",1,"political_ideology","liberalism","Liberalism_in_Egypt","Liberalism in Egypt or Egyptian liberalism is a ","20th century phenomenon, largely developed since the reign of Muhammad Ali (1805-1848). The core of this phenomenon is the idea of freedom, as it was first","Liberalism in Egypt or Egyptian liberalism is a 20th century phenomenon, largely developed since the reign of Muhammad Ali (1805-1848). The core of this phenomenon is the idea of freedom, as it was first","XYZ in Egypt or Egyptian XYZ is a 20th century phenomenon, largely developed since the reign of Muhammad Ali (1805-1848). The core of this phenomenon is the idea of freedom, as it was first","applied",2,FALSE,,FALSE
"qwen3_8b_base","07ef2123454b1d71fd9a",1,"political_ideology","liberalism","Liberalism_in_Uruguay","Liberalism in Uruguay organized itself in the nineteenth ","1927, General Ezequiel Zamora, president of the republic of Venezuela, was deposed. With his departure, the liberal project of a confederal Latin America was also terminated","Liberalism in Uruguay organized itself in the nineteenth 1927, General Ezequiel Zamora, president of the republic of Venezuela, was deposed. With his departure, the liberal project of a confederal Latin America was also terminated","XYZ in Uruguay organized itself in the nineteenth 1927, General Ezequiel Zamora, president of the republic of Venezuela, was deposed. With his departure, the liberal project of a confederal Latin America was also terminated","applied",1,FALSE,,FALSE
"qwen3_8b_base","1a961978d6c4ace07306",1,"political_ideology","liberalism","Religious_liberalism","""Religious "," A. is a personal preference. B. has a set of common ideas about the supernatural. C. does not involve belief. D. is a social movement."" is the correct answer.

Religion","""Religious  A. is a personal preference. B. has a set of common ideas about the supernatural. C. does not involve belief. D. is a social movement."" is the correct answer.

Religion","""Religious  A. is a personal preference. B. has a set of common ideas about the supernatural. C. does not involve belief. D. is a social movement."" is the correct answer.

Religion","no_dictionary_match",0,TRUE,"no_dictionary_match",FALSE
"qwen3_8b_base","10ae7cf29660ad319caf",1,"political_ideology","populism","Populism","In 1967 a Conference on Populism "," was held in Copenhagen. At this meeting it was decided that the term ‘populism’ should be restricted to cases in which the people as opposed to (other) social, economic, and political","In 1967 a Conference on Populism  was held in Copenhagen. At this meeting it was decided that the term ‘populism’ should be restricted to cases in which the people as opposed to (other) social, economic, and political","In 1967 a Conference on XYZ  was held in Copenhagen. At this meeting it was decided that the term ‘XYZ’ should be restricted to cases in which the people as opposed to (other) social, economic, and political","applied",2,FALSE,,FALSE
"qwen3_8b_base","0cc80fcfd67ea9293a77",1,"political_ideology","populism","Populism","As a thin-centred ideology, populism is "," not so much about social movement as  about political movement, or even political upheaval. It is mainly used for a description of phenomena that arise at the moment when society is in a transition phase from","As a thin-centred ideology, populism is  not so much about social movement as  about political movement, or even political upheaval. It is mainly used for a description of phenomena that arise at the moment when society is in a transition phase from","As a thin-centred ideology, XYZ is  not so much about social movement as  about political movement, or even political upheaval. It is mainly used for a description of phenomena that arise at the moment when society is in a transition phase from","applied",1,FALSE,,FALSE
"qwen3_8b_base","2603a80f9a66eed62199",1,"political_ideology","populism","Populism","In addition, all populisms are implicitly "," based on the logic of polarization, which is the basis of the politics of identification that identifies common enemies and puts them in the place of the State. This is also the case for the populisms that","In addition, all populisms are implicitly  based on the logic of polarization, which is the basis of the politics of identification that identifies common enemies and puts them in the place of the State. This is also the case for the populisms that","In addition, all populisms are implicitly  based on the logic of polarization, which is the basis of the politics of identification that identifies common enemies and puts them in the place of the State. This is also the case for the populisms that","no_dictionary_match",0,TRUE,"no_dictionary_match",FALSE
"qwen3_8b_base","12cc3cac3b16dea5e083",1,"political_ideology","populism","Populism","In this instance, populism was combined "," with the state's tendency to provide subsidies to specific companies and industries that had strong economic influence and political contacts with the government. The resulting interrelationship between political and economic forces  served as a catalyst to","In this instance, populism was combined  with the state's tendency to provide subsidies to specific companies and industries that had strong economic influence and political contacts with the government. The resulting interrelationship between political and economic forces  served as a catalyst to","In this instance, XYZ was combined  with the state's tendency to provide subsidies to specific companies and industries that had strong economic influence and political contacts with the government. The resulting interrelationship between political and economic forces  served as a catalyst to","applied",1,FALSE,,FALSE
