"dominio","categoria","entita","n_prompt_entita"
"gender","American_actors","James_Rado",1
"gender","American_actors","James_V._Kern",1
"gender","American_actors","James_Vallo",1
"gender","American_actors","James_Vincent",1
"gender","American_actors","James_Waterston",1
"gender","American_actors","James_Yaegashi",1
"gender","American_actors","Jameson_Parker",1
"gender","American_actors","Jamie_Farr",1
"gender","American_actors","Jamie_Kaler",1
"gender","American_actors","Jamie_Walters",1
"gender","American_actors","Jango_Edwards",1
"gender","American_actors","Jarrad_Paul",1
"gender","American_actors","Jarrett_Maier",1
"gender","American_actors","Jason_Alexander",2
"gender","American_actors","Jason_Corder",1
"gender","American_actors","Jason_Faunt",1
"gender","American_actors","Jason_Mantzoukas",1
"gender","American_actors","Jason_Manuel_Olazabal",2
"gender","American_actors","Jason_Nash",2
"gender","American_actors","Jason_Paige",1
"gender","American_actors","Jason_Patric",1
"gender","American_actors","Jason_Raize",1
"gender","American_actors","Jason_Ralph",1
"gender","American_actors","Jason_Scott_Lee",1
"gender","American_actors","Jay_Adler",1
"gender","American_actors","Jay_Armstrong_Johnson",1
"gender","American_actors","Jay_Johnston",2
"gender","American_actors","Jay_Karnes",1
"gender","American_actors","Jay_Marchant",1
"gender","American_actors","Jay_Novello",1
"gender","American_actors","Jay_Park",9
"gender","American_actors","Jay_Tavare",1
"gender","American_actors","Jay_Thomas",1
"gender","American_actors","Jay_Underwood",1
"gender","American_actors","Jay_W._Jensen",1
"gender","American_actors","Jaye_Davidson",1
"gender","American_actors","Jed_Allan",1
"gender","American_actors","Jef_Johnson",2
"gender","American_actors","Jeff_Altman",2
"gender","American_actors","Jeff_B._Harmon",1
"gender","American_actors","Jeff_Fahey",1
"gender","American_actors","Jeff_Imada",4
"gender","American_actors","Jeff_Kaake",1
"gender","American_actors","Jeff_Langton",2
"gender","American_actors","Jeff_Osterhage",1
"gender","American_actors","Jeff_York",1
"gender","American_actors","Jefferson_Osborne",1
"gender","American_actors","Jeffrey_D._Erb",1
"gender","American_actors","Jeffrey_Falcon",1
"gender","American_actors","Jeffrey_Uhlmann",1
"gender","American_actors","Jeffrey_Vincent_Parise",1
"gender","American_actors","Jeremy_Davies",1
"gender","American_actors","Jeremy_Ray_Valdez",1
"gender","American_actors","Jeremy_Renner",1
"gender","American_actors","Jeremy_Tardy",1
"gender","American_actors","Jerome_Patrick",1
"gender","American_actors","Jerry_Adler",1
"gender","American_actors","Jerry_Farber",1
"gender","American_actors","Jerry_Ito",1
"gender","American_actors","Jerry_Orbach",3
"gender","American_actors","Jerry_Penacoli",1
"gender","American_actors","Jerry_Reed",2
"gender","American_actors","Jerry_Van_Dyke",1
"gender","American_actors","Jerry_Wasserman",1
"gender","American_actors","Jess_Barker",1
"gender","American_actors","Jesse_De_Vorska",1
"gender","American_actors","Jester_Hairston",1
"gender","American_actors","Jihmi_Kennedy",1
"gender","American_actors","Jim_Bannon",1
"gender","American_actors","Jim_Dale",1
"gender","American_actors","Jim_Gaffigan",1
"gender","American_actors","Jim_Ishida",1
"gender","American_actors","Jim_Nabors",3
"gender","American_actors","Jim_Parrack",1
"gender","American_actors","Jim_Thorpe",4
"gender","American_actors","Jim_Zulevic",1
"gender","American_actors","Jimmy_Baron",1
"gender","American_actors","Jimmy_Noel",1
"gender","American_actors","Jimmy_Savo",2
"gender","American_actors","Jimmy_Tingle",3
"gender","American_actors","Jimmy_Wakely",1
"gender","American_actors","Joaquin_Garay",2
"gender","American_actors","Joe_Don_Baker",1
"gender","American_actors","Joe_Egender",1
"gender","American_actors","Joe_Estevez",2
"gender","American_actors","Joe_Farago",1
"gender","American_actors","Joe_Jonas",1
"gender","American_actors","Joe_Keaton",1
"gender","American_actors","Joe_Mantell",1
"gender","American_actors","Joe_Regalbuto",1
"gender","American_actors","Joe_Santos",1
"gender","American_actors","Joel_Fabiani",1
"gender","American_actors","Joel_de_la_Fuente",1
"gender","American_actors","Joey_Camen",1
"gender","American_actors","Joey_D._Vieira",1
"gender","American_actors","Joey_Zimmerman",1
"gender","American_actors","Johann_Urb",1
"gender","American_actors","John_Ales",1
"gender","American_actors","John_Allen_Nelson",1
"gender","American_actors","John_Amplas",1
"gender","American_actors","John_Banner",1
"gender","American_actors","John_Baragrey",1
"gender","American_actors","John_Barrymore",2
"gender","American_actors","John_Blyth_Barrymore",1
"gender","American_actors","John_Carradine",3
"gender","American_actors","John_Darrow",1
"gender","American_actors","John_Enos_III",1
"gender","American_actors","John_F._Hamilton",1
"gender","American_actors","John_Fedevich",1
"gender","American_actors","John_Fink",1
"gender","American_actors","John_Garfield",2
"gender","American_actors","John_Gatins",1
"gender","American_actors","John_Gavin",2
"gender","American_actors","John_Gegenhuber",1
"gender","American_actors","John_Gemberling",1
"gender","American_actors","John_Karlen",1
"gender","American_actors","John_LaZar",1
"gender","American_actors","John_Larch",1
"gender","American_actors","John_Larroquette",2
"gender","American_actors","John_Lester_Johnson",1
"gender","American_actors","John_Magaro",2
"gender","American_actors","John_Malkovich",1
"gender","American_actors","John_Mariano",1
"gender","American_actors","John_Newland",1
"gender","American_actors","John_Ortiz",1
"gender","American_actors","John_P._Navin_Jr.",1
"gender","American_actors","John_Pappas",1
"gender","American_actors","John_Patrick_Amedori",1
"gender","American_actors","John_Paul_Reynolds",1
"gender","American_actors","John_Phillip_Law",1
"gender","American_actors","John_Qualen",1
"gender","American_actors","John_Raitt",1
"gender","American_actors","John_Salley",3
"gender","American_actors","John_Saxon",2
"gender","American_actors","John_Schuck",1
"gender","American_actors","John_Vivyan",1
"gender","American_actors","John_War_Eagle",1
"gender","American_actors","John_Wayne",4
"gender","American_actors","John_Yuan",1
"gender","American_actors","John_Zaremba",1
"gender","American_actors","John_Zenda",1
"gender","American_actors","John_Zibell",1
"gender","American_actors","John_de_Lancie",1
"gender","American_actors","Johnathon_Schaech",1
"gender","American_actors","Johnnie_Ray",2
"gender","American_actors","Johnny_Cannizzaro",1
"gender","American_actors","Johnny_Carpenter",1
"gender","American_actors","Johnny_Indrisano",1
"gender","American_actors","Johnny_Kascier",1
"gender","American_actors","Johnny_Kastl",1
"gender","American_actors","Johnny_Kemper",1
"gender","American_actors","Johnny_Pacar",1
"gender","American_actors","Johnny_Rapid",1
"gender","American_actors","Johnny_Sands",1
"gender","American_actors","Johnny_Tammaro",1
"gender","American_actors","Johnny_Yune",1
"gender","American_actors","Jon_Gabrus",1
"gender","American_actors","Jon_Manfrellotti",1
"gender","American_actors","Jon_Reep",1
"gender","American_actors","Jon_Robin_Baitz",1
"gender","American_actors","Jon_Voight",1
"gender","American_actors","Jon_Walmsley",1
"gender","American_actors","Jonathan_Farwell",1
"gender","American_actors","Jonathan_Harris",1
"gender","American_actors","Jonathan_Schmock",1
"gender","American_actors","Jonathan_Taylor_Thomas",1
"gender","American_actors","Jonathan_Terry",1
"gender","American_actors","Jonathan_Tiersten",1
"gender","American_actors","Jordan_Nagai",1
"gender","American_actors","Joseph_Badalucco_Jr.",1
"gender","American_actors","Joseph_Cali",1
"gender","American_actors","Joseph_De_Stefani",1
"gender","American_actors","Joseph_Feury",1
"gender","American_actors","Joseph_Kaufman",1
"gender","American_actors","Joseph_Maher",1
"gender","American_actors","Joseph_R._Gannascoli",1
"gender","American_actors","Joseph_Santley",4
"gender","American_actors","Joseph_Steven_Yang",1
"gender","American_actors","Joseph_Vassallo",1
"gender","American_actors","Josh_Barnett",2
"gender","American_actors","Josh_Carpenter",1
"gender","American_actors","Josh_Peck",1
"gender","American_actors","Joshua_Jackson",1
"gender","American_actors","Joshua_Taylor",1
"gender","American_actors","Juan_Escobedo",1
"gender","American_actors","Julian_Adams",1
"gender","American_actors","Justin_Lazard",1
"gender","American_actors","Kadeem_Hardison",1
"gender","American_actors","Kalla_Pasha",1
"gender","American_actors","Kam_Yuen",1
"gender","American_actors","Kamar_de_los_Reyes",1
"gender","American_actors","Kareem_Ferguson",2
"gender","American_actors","Kario_Salem",1
"gender","American_actors","Karl_Dane",2
"gender","American_actors","Kato_Kaelin",1
"gender","American_actors","Keean_Johnson",1
"gender","American_actors","Keith_David",2
"gender","American_actors","Keith_Larsen",1
"gender","American_actors","Keith_Nobbs",1
"gender","American_actors","Keith_Reddin",1
"gender","American_actors","Keith_Wayne",1
"gender","American_actors","Kelvin_Han_Yee",1
"gender","American_actors","Ken_Davitian",1
"gender","American_actors","Ken_Jenkins",1
"gender","American_actors","Ken_Kercheval",1
"gender","American_actors","Ken_Niles",1
"gender","American_actors","Ken_Norton",3
"gender","American_actors","Ken_Ober",1
"gender","American_actors","Ken_Olandt",1
"gender","American_actors","Ken_Olfson",1
"gender","American_actors","Ken_Thorley",1
"gender","American_actors","Ken_Wahl",2
"gender","American_actors","Kenan_Thompson",1
"gender","American_actors","Kenneth_Davenport",1
"gender","American_actors","Kenneth_Jezek",1
"gender","American_actors","Kenneth_MacKenna",1
"gender","American_actors","Kenneth_Tigar",1
"gender","American_actors","Kent_Faulcon",1
"gender","American_actors","Kent_Taylor",2
"gender","American_actors","Kevin_Allison",1
"gender","American_actors","Kevin_Farley",1
"gender","American_actors","Kevin_Geer",1
"gender","American_actors","Kevin_Hagen",1
"gender","American_actors","Kevin_James",1
"gender","American_actors","Kevin_Jonas",1
"gender","American_actors","Kevin_Kash",2
"gender","American_actors","Kevin_Mangold",1
"gender","American_actors","Kevin_Nealon",1
"gender","American_actors","Kevin_Peter_Hall",1
"gender","American_actors","Kevin_Rahm",1
"gender","American_actors","Kevin_Schon",1
"gender","American_actors","Kevin_Thoms",1
"gender","American_actors","Kevin_Tighe",1
"gender","American_actors","Khalil_Kain",1
"gender","American_actors","Khary_Payton",1
"gender","American_actors","Khleo_Thomas",1
"gender","American_actors","Kim_Kahana",1
"gender","American_actors","King_Bach",1
"gender","American_actors","King_Baggot",4
"gender","American_actors","Kipp_Marcus",1
"gender","American_actors","Kirk_Alyn",1
"gender","American_actors","Kirk_Harris",1
"gender","American_actors","Knowl_Johnson",1
"gender","American_actors","Kris_Kamm",1
"gender","American_actors","Kurt_Kasznar",3
"gender","American_actors","Kurt_Naebig",2
"gender","American_actors","Kurt_Paul",1
"gender","American_actors","Kurt_Yaeger",1
"gender","American_actors","Kurt_Yaghjian",1
"gender","American_actors","Kyle_Newman",1
"gender","American_actors","L._M._Kit_Carson",1
"gender","American_actors","LaMarcus_Tinker",1
"gender","American_actors","LaMonica_Garrett",1
"gender","American_actors","LaVan_Davis",1
"gender","American_actors","Lamont_Johnson",1
"gender","American_actors","Lance_Barber",1
"gender","American_actors","Lance_E._Nichols",1
"gender","American_actors","Lance_Norris",1
"gender","American_actors","Lance_Reddick",1
"gender","American_actors","Lane_Janger",1
"gender","American_actors","Lang_Jeffries",1
"gender","American_actors","Lanny_Flaherty",1
"gender","American_actors","Larry_Bagby",1
"gender","American_actors","Larry_Gelman",1
"gender","American_actors","Larry_Keating",1
"gender","American_actors","Larry_Parks",2
"gender","American_actors","Larry_Wade_Carrell",1
"gender","American_actors","Latham_Gaines",1
"gender","American_actors","Lawrence_Adisa",1
"gender","American_actors","Lawrence_Gilliard_Jr.",1
"gender","American_actors","Lawrence_Kao",1
"gender","American_actors","Lawrence_Taylor",1
"gender","American_actors","Lawson_Harris",1
"gender","American_actors","Le_Tari",1
"gender","American_actors","Lee_Farr",1
"gender","American_actors","Lee_Majors",2
"gender","American_actors","Lee_Payant",1
"gender","American_actors","Lee_Van_Atta",1
"gender","American_actors","Lee_Weaver",1
"gender","American_actors","Lee_de_Broux",1
"gender","American_actors","Leif_Garrett",1
"gender","American_actors","Lenny_Schultz",1
"gender","American_actors","Lenny_Venito",1
"gender","American_actors","Lenny_Von_Dohlen",2
"gender","American_actors","Leo_D._Maloney",1
"gender","American_actors","Leo_Fitzpatrick",1
"gender","American_actors","Leon_Errol",3
"gender","American_actors","Leon_Janney",1
"gender","American_actors","Leonard_Barr",1
"gender","American_actors","Leonard_Nimoy",1
"gender","American_actors","Leonard_Termo",1
"gender","American_actors","Leslie_Barrett",3
"gender","American_actors","Lester_Allen",1
"gender","American_actors","Lew_Fields",2
"gender","American_actors","Lewis_Van_Bergen",1
"gender","American_actors","Liev_Schreiber",1
"gender","American_actors","Lloyd_B._Carleton",1
"gender","American_actors","Lou_Nova",2
"gender","American_actors","Lou_Tellegen",1
"gender","American_actors","Louis_Giambalvo",1
"gender","American_actors","Louis_Mann",1
"gender","American_actors","Louis_Payne",1
"gender","American_actors","Louis_Quinn",1
"gender","American_actors","Louis_Waldon",1
"gender","American_actors","Luciano_Giancarlo",2
"gender","American_actors","Luis_Alberni",1
"gender","American_actors","Luis_Antonio_Ramos",1
"gender","American_actors","Luke_Barnett",1
"gender","American_actors","Luther_Adler",2
"gender","American_actors","MC_Eiht",4
"gender","American_actors","Mac_Davis",3
"gender","American_actors","Macdonald_Carey",1
"gender","American_actors","Mahershala_Ali",1
"gender","American_actors","Malcolm_Danare",2
"gender","American_actors","Malik_Yoba",1
"gender","American_actors","Mandela_Van_Peebles",1
"gender","American_actors","Manuel_Padilla_Jr.",1
"gender","American_actors","Marc_Evan_Jackson",1
"gender","American_actors","Marc_Handler",1
"gender","American_actors","Marc_Lawrence",1
"gender","American_actors","Marco_Sanchez",1
"gender","American_actors","Marcus_T._Paulk",1
"gender","American_actors","Marilyn_Manson",1
