pilot_row_id,entity,label,start_char,end_char,replaced_in_preview
123,Lisa Hartman,PERSON,167,179,True
123,Georgia,GPE,191,198,False
124,Lisa Hartman Black,PERSON,0,18,True
124,American,NORP,25,33,False
124,1991,DATE,112,116,False
124,1994 to 1999,DATE,123,135,False
125,Wanda Hawley,PERSON,0,12,True
125,American,NORP,27,35,False
125,five decades,DATE,66,78,False
125,Robinson,PERSON,171,179,True
125,NBC,ORG,187,190,False
126,Rita Hayworth,PERSON,0,13,True
126,American,NORP,21,29,False
126,Fox,ORG,55,58,False
126,the Golden Age,FAC,80,94,False
126,Hollywood,GPE,98,107,False
126,Born Margarita Cansino,WORK_OF_ART,120,142,False
126,first,ORDINAL,213,218,False
127,Andrew Sarris,PERSON,43,56,True
127,Andrew Sarris,PERSON,100,113,True
127,Roger,PERSON,216,221,True
128,Audrey Hepburn,PERSON,16,30,True
128,1940s,DATE,48,53,False
128,1950s,DATE,58,63,False
128,Audrey Hepburn,PERSON,64,78,True
128,first,ORDINAL,122,127,False
129,Kelly Hu,PERSON,0,8,True
129,2002,DATE,31,35,False
129,New York,GPE,63,71,False
129,Kelly,PERSON,126,131,True
130,Monday,DATE,34,40,False
130,7 November 2000,DATE,42,57,False
131,Kim Hunter Road,PERSON,21,36,True
131,Bob Kane,PERSON,179,187,True
131,Bill Finger,PERSON,192,203,True
131,Batman,ORG,217,223,False
132,Lucy Kate Jackson,PERSON,0,17,True
132,American,NORP,24,32,False
132,Mandy Bowen,PERSON,75,86,True
132,Housewives,PERSON,100,110,True
132,The Carrie Diaries,ORG,140,158,False
132,Jessica Jones,PERSON,180,193,True
132,Murder,PRODUCT,219,225,False
133,Jessica Lange,PERSON,1,14,True
133,100,CARDINAL,43,46,False
133,Jessica Lange,PERSON,55,68,True
133,"December 10, 1949",DATE,75,92,False
133,American,NORP,100,108,False
133,Lange,ORG,145,150,False
133,San Francisco,GPE,163,176,False
134,Louise Lasser's,PERSON,0,15,True
134,Jewish,NORP,27,33,False
134,Lasser,PERSON,38,44,True
134,1929,DATE,52,56,False
134,Lasser,PERSON,183,189,True
135,Bethany Joy Lenz,PERSON,0,16,True
135,American,NORP,23,31,False
135,April O'Neil,PERSON,94,106,True
135,2003-2009,DATE,140,149,False
135,Angela,PERSON,152,158,True
135,Angela,GPE,162,168,False
135,Christmas,DATE,171,180,False
135,2006,DATE,182,186,False
136,The Eva Longoria 4.0,WORK_OF_ART,22,42,False
137,Shirley MacLaine,PERSON,0,16,True
137,American,NORP,23,31,False
137,six decades,DATE,102,113,False
137,MacLaine,ORG,210,218,False
138,Mary Tomlinson,PERSON,0,14,True
138,Marjorie Main,PERSON,25,38,True
138,91,DATE,44,46,False
138,1971,DATE,92,96,False
138,The Brady Bunch*,WORK_OF_ART,109,125,False
138,Mary Helen Tomlinson,PERSON,158,178,True
139,"October 5, 2018",DATE,3,18,False
139,Laura Marano,PERSON,20,32,True
139,Cameo,WORK_OF_ART,67,72,False
139,Good Morning America,EVENT,135,155,False
139,Dove Cameron,PERSON,157,169,True
139,Lily,PERSON,231,235,True
140,Natalie Martinez,PERSON,0,16,True
140,American,NORP,23,31,False
140,2006,DATE,44,48,False
140,Nickelodeon STAR Studios,ORG,49,73,False
140,season 8,DATE,83,91,False
140,Mandy,PERSON,103,108,True
140,Carl,PERSON,126,130,True
140,Nancy,PERSON,135,140,True
140,The Loud House,ORG,160,174,False
140,Natalie Martinez,PERSON,176,192,True
141,Joanna Moore,PERSON,0,12,True
141,American,NORP,20,28,False
141,1940s,DATE,38,43,False
141,1950s,DATE,48,53,False
141,Broadway,FAC,125,133,False
141,The Unsinkable Molly Brown,ORG,139,165,False
141,Cary,PERSON,187,191,True
142,The Mary Tyler Moore Show,WORK_OF_ART,22,47,False
142,6.2,CARDINAL,48,51,False
142,Paramount Television,ORG,95,115,False
143,Sharon Kristin Nelson,PERSON,0,21,True
143,American,NORP,29,37,False
143,first,ORDINAL,198,203,False
144,Pauley Perrette,PERSON,0,15,True
144,American,NORP,22,30,False
144,FBI,ORG,131,134,False
144,Behavioral Analysis Unit,ORG,137,161,False
144,CBS,ORG,174,177,False
144,200,CARDINAL,220,223,False
145,Maeve Quinlan,PERSON,0,13,True
145,American,NORP,20,28,False
145,9/11,CARDINAL,41,45,False
145,March 2020,DATE,68,78,False
145,Quinlan,PERSON,187,194,True
146,Margot Rose,PERSON,0,11,True
146,American,NORP,18,26,False
146,80s,DATE,42,45,False
146,soap opera fan,ORG,46,60,False
146,YouTube,ORG,182,189,False
147,Jill Scott,PERSON,28,38,True
147,Jill,PERSON,75,79,True
148,Shelly,PERSON,0,6,True
148,the Adrienne Shelly Foundation,ORG,29,59,False
148,first,ORDINAL,122,127,False
148,"the ""Adrienne Shelly Film Festival",PRODUCT,139,173,False
148,New York City,GPE,178,191,False
148,Los Angeles,GPE,219,230,False
149,The Dinah Shore Show,WORK_OF_ART,15,35,False
149,Dinah,GPE,38,43,False
149,1956 summer,DATE,46,57,False
149,Broadway,FAC,107,115,False
149,Tony Martin,PERSON,142,153,True
149,Jimmy Boyd,PERSON,155,165,True
149,Bing Crosby,PERSON,167,178,True
149,Rosemary Clooney,PERSON,184,200,True
150,2,CARDINAL,60,61,False
150,56,CARDINAL,85,87,False
150,American,NORP,103,111,False
150,The Dinah Shore Show,WORK_OF_ART,132,152,False
151,Natalie Talmadge,PERSON,0,16,True
151,American,NORP,24,32,False
151,2,CARDINAL,45,46,False
151,1897,DATE,80,84,False
151,Pennsylvania,GPE,88,100,False
151,1967,DATE,121,125,False
151,Los Angeles,GPE,129,140,False
151,the 1920s,DATE,145,154,False
152,Norma Talmadge,ORG,26,40,False
152,12,CARDINAL,41,43,False
152,229,CARDINAL,87,90,False
152,Talmadge,ORG,91,99,False
152,more than 300,CARDINAL,133,146,False
152,Talmadge,ORG,162,170,False
153,Lilyan Tashman,PERSON,0,14,True
153,American,NORP,22,30,False
153,Broadway,FAC,43,51,False
153,1920s,DATE,53,58,False
153,1930s,DATE,63,68,False
153,Metro,FAC,116,121,False
153,later Universal Pictures,ORG,140,164,False
153,Mary Lillian Tashman,PERSON,174,194,True
154,The Off-Broadway Musical Violet,ORG,0,31,False
154,Gene Tierney,ORG,43,55,False
154,2020-04-20,DATE,65,75,False
154,Gene Tierney,PERSON,140,152,True
155,Jessica Tuck,PERSON,0,12,True
155,American,NORP,19,27,False
155,Bridgett,PERSON,65,73,True
155,General Hospital,ORG,92,108,False
155,Los Angeles,GPE,141,152,False
155,California,GPE,154,164,False
155,"July 27, 1977",DATE,169,182,False
156,Jensen Buchanan,PERSON,0,15,True
156,American,NORP,22,30,False
156,daytime,TIME,47,54,False
156,"July 30, 1992",DATE,91,104,False
156,"April 15, 2009",DATE,108,122,False
156,ABC,ORG,127,130,False
156,July 29,DATE,136,143,False
157,Michelle Stafford,PERSON,0,17,True
157,American,NORP,24,32,False
157,Stafford,ORG,75,83,False
157,Helen Crane,PERSON,113,124,True
157,Fox,ORG,132,135,False
157,House,ORG,143,148,False
157,144,CARDINAL,174,177,False
157,Michelle Stafford,PERSON,202,219,True
158,Michelle Stafford,PERSON,0,17,True
158,American,NORP,24,32,False
158,Beth Dean,PERSON,81,90,True
158,All My Children,WORK_OF_ART,109,124,False
158,1989,DATE,130,134,False
158,El Dorado Hills,GPE,202,217,False
158,California,GPE,219,229,False
159,Barbara Stock,PERSON,0,13,True
159,American,NORP,20,28,False
159,Knots Landing,GPE,108,121,False
159,1981,DATE,173,177,False
160,Seong Moy,PERSON,0,9,True
160,American,NORP,17,25,False
160,3,CARDINAL,38,39,False
160,Daegu,GPE,65,70,False
160,Korea,GPE,72,77,False
160,1937,DATE,82,86,False
160,Berkeley,GPE,99,107,False
160,California,GPE,109,119,False
160,2020,DATE,124,128,False
161,The Louvre Pyramid,ORG,0,18,False
161,the  ,ORG,75,80,False
161,Louvre Museum,ORG,80,93,False
161,The Louvre Museum,ORG,95,112,False
161,France,GPE,168,174,False
161,About 3.2  million,CARDINAL,176,194,False
162,The Louvre Pyramid,ORG,0,18,False
162,41.5,CARDINAL,36,40,False
162,the Louvre Pyramid,ORG,142,160,False
162,3020000,DATE,164,171,False
163,Sam Chang,PERSON,0,9,True
163,American,NORP,16,24,False
163,2004,DATE,41,45,False
163,2004,DATE,107,111,False
163,Athens Olympics,EVENT,112,127,False
163,the New York Jets of,ORG,152,172,False
163,the National Football League,ORG,173,201,False
164,Intel,ORG,0,5,False
164,Trend Micro,ORG,24,35,False
164,19 years,DATE,40,48,False
164,Essentially Intel,ORG,158,175,False
165,Shelly Hwang,PERSON,11,23,True
165,Gensler,ORG,57,64,False
165,Gensler,ORG,81,88,False
166,Johnny Kan's,PERSON,20,32,True
166,3000,CARDINAL,33,37,False
166,Las Vegas,GPE,50,59,False
166,Frankie,PERSON,193,200,True
167,Teresa H. Meng,PERSON,0,14,True
167,Bill McFarland,PERSON,16,30,True
167,David Su,PERSON,32,40,True
167,John 0,PERSON,42,48,True
167,B. Wilson,PERSON,50,59,True
167,John J. Tsourkas,PERSON,61,77,True
167,Rong Lai Tang,PERSON,83,96,True
167,up to,CARDINAL,185,190,False
167,10,CARDINAL,191,193,False
168,PON,ORG,0,3,False
168,Qualcomm Atheros,PERSON,6,22,True
168,30,CARDINAL,49,51,False
169,Justin Lin,PERSON,0,10,True
169,American,NORP,17,25,False
169,2016,DATE,66,70,False
169,Justin Lin,PERSON,100,110,True
170,Teen Wolf,PERSON,0,9,True
170,1985,DATE,16,20,False
170,American,NORP,21,29,False
170,Roger Avary,PERSON,56,67,True
170,Mark Rosman,PERSON,81,92,True
170,Whodini,PERSON,107,114,True
170,Lili Taylor,PERSON,116,127,True
170,Darcy Heard,PERSON,129,140,True
170,Stephen Minger,PERSON,145,159,True
170,Mark,PERSON,195,199,True
171,Aasif Mandvi,PERSON,0,12,True
171,Aasif Mandvi,PERSON,21,33,True
171,38,CARDINAL,37,39,False
171,Aasif Mandvi,PERSON,68,80,True
171,Pakistani,NORP,84,93,False
171,American,NORP,94,102,False
172,Nancy Drew,PERSON,11,21,True
172,1957,DATE,36,40,False
173,A. R. Rahman,PERSON,0,12,True
173,two,CARDINAL,22,25,False
173,Academy Awards,ORG,26,40,False
173,2019,DATE,45,49,False
173,the Dolby Theater,ORG,72,89,False
173,A. Best Original Score,ORG,141,163,False
174,Eddie Van Halen,PERSON,0,15,True
174,1979,DATE,45,49,False
174,Yngwie Malmsteen,ORG,198,214,False
175,2014,DATE,3,7,False
175,Malan Breton,PERSON,8,20,True
176,Wenlan Chia,PERSON,0,11,True
176,Taipei,GPE,17,23,False
176,American,NORP,29,37,False
176,first,ORDINAL,114,119,False
176,February 2010,DATE,147,160,False
176,Wenlan,PERSON,162,168,True
176,New York,GPE,223,231,False
177,Anna Sui,PERSON,0,8,True
177,500,CARDINAL,39,42,False
178,"Carlos Bulosan
Seiwoong",PERSON,25,48,True
178,"2,000",CARDINAL,49,54,False
178,Korean War 1950 - 1953,EVENT,57,79,False
178,3rd Battalion,ORG,80,93,False
178,205th Regimental Combat Team,ORG,95,123,False
178,24th,ORDINAL,125,129,False
179,Tony DeZuniga,PERSON,0,13,True
179,Filipino,NORP,20,28,False
179,first,ORDINAL,85,90,False
179,Filipino,NORP,110,118,False
179,Baranio,PERSON,136,143,True
179,Tony DeZuniga,PERSON,156,169,True
179,Kapitan Baria,ORG,195,208,False
180,2 #10–11,MONEY,0,8,False
180,1972,DATE,10,14,False
180,"59
1975",DATE,46,53,False
180,16,MONEY,61,63,False
180,Dec. #17,DATE,65,73,False
180,Jan. #,DATE,75,81,False
180,60,MONEY,116,118,False
180,19,CARDINAL,119,121,False
181,Susan Ahn Cuddy,PERSON,0,15,True
181,first,ORDINAL,24,29,False
181,the United States Navy,ORG,57,79,False
181,Susan Ahn Cuddy,PERSON,126,141,True
181,first,ORDINAL,150,155,False
181,the United States Navy,ORG,182,204,False
182,John Fugh,PERSON,0,9,True
182,the United States,GPE,19,36,False
182,19 years ago,DATE,37,49,False
182,Wales,GPE,55,60,False
182,3,CARDINAL,79,80,False
182,7 years,DATE,160,167,False
183,Frank H. Ono,PERSON,0,12,True
183,United States Army,ORG,19,37,False
183,Infantry Division,ORG,70,87,False
183,World War II,EVENT,95,107,False
183,New Guinea,GPE,126,136,False
183,1944,DATE,158,162,False
184,Ma Hongkui,PERSON,0,10,True
184,Ma Dunjing,PERSON,22,32,True
184,43,DATE,34,36,False
184,Ma Xinghui's,PERSON,61,73,True
184,Tianjin University,ORG,86,104,False
184,the Tianjin University Alumni Association,ORG,135,176,False
185,Vang Pao,PERSON,0,8,True
185,1975,DATE,32,36,False
185,second,ORDINAL,99,105,False
185,Laotian,NORP,121,128,False
185,Phoumi Nosavan,PERSON,143,157,True
186,March 2011,DATE,3,13,False
186,Vang Pao's,PERSON,25,35,True
186,40,CARDINAL,43,45,False
186,the Secret Army,ORG,57,72,False
186,France,GPE,76,82,False
186,Secret Army Organization,ORG,112,136,False
186,SAO,ORG,138,141,False
187,Richard Lui,PERSON,0,11,True
187,American,NORP,18,26,False
187,14,CARDINAL,42,44,False
187,Award,PERSON,55,60,True
187,MSNBC,ORG,88,93,False
187,New York City,GPE,121,134,False
187,NBC News,ORG,188,196,False
188,Hubert Vo,PERSON,0,9,True
188,Democratic,NORP,15,25,False
188,Virginia House,ORG,37,51,False
188,65th,ORDINAL,82,86,False
188,Fairfax,GPE,121,128,False
188,Prince William,PERSON,130,144,True
188,Loudoun,GPE,150,157,False
188,Hubert,PERSON,226,232,True
189,Shuji Nakamura,PERSON,0,14,True
189,Japanese,NORP,21,29,False
189,American,NORP,35,43,False
189,the University of California,ORG,58,86,False
189,Santa Cruz,GPE,88,98,False
189,1997,DATE,153,157,False
190,Kalpana Chawla Government Medical College,ORG,0,41,False
190,500,CARDINAL,47,50,False
190,Bedded Government Medical College,ORG,51,84,False
190,"Jodera Nagar,",FAC,97,110,False
190,Alwar,GPE,111,116,False
190,Rajasthan,GPE,118,127,False
190,Kalpana Chawla Government Medical College,ORG,141,182,False
190,the First Government Medical College,ORG,186,222,False
191,Daniel M. Tani,PERSON,0,14,True
191,American,NORP,21,29,False
191,20th,ORDINAL,43,47,False
191,NASA,ORG,58,62,False
191,Mars,LOC,82,86,False
191,the United States,GPE,106,123,False
191,1984,DATE,147,151,False
191,the Air Force Test Pilot School,ORG,156,187,False
191,1992,DATE,191,195,False
192,Rena Inoue,PERSON,0,10,True
192,Japanese,NORP,16,24,False
192,American,NORP,30,38,False
192,Nathan Rapp,PERSON,95,106,True
192,2020,DATE,119,123,False
192,Four,CARDINAL,124,128,False
192,Rapp,ORG,166,170,False
193,Michelle Kwan,PERSON,15,28,True
193,the United States,GPE,32,49,False
193,1999,DATE,50,54,False
194,Jim Brown,PERSON,0,9,True
194,1964,DATE,32,36,False
194,"1,106 yards",QUANTITY,72,83,False
194,NFL,ORG,119,122,False
194,the National Football League,ORG,139,167,False
195,Frank Sinatra,PERSON,0,13,True
195,Ray Charles,PERSON,21,32,True
196,the early 1990s,DATE,7,22,False
196,Dre,PERSON,28,31,True
196,35%,PERCENT,36,39,False
196,Suge,ORG,43,47,False
196,one,CARDINAL,60,63,False
196,2000,DATE,137,141,False
197,Dre,PERSON,18,21,True
197,"2,500",MONEY,33,38,False
197,100 hours,TIME,46,55,False
197,200,MONEY,208,211,False
198,LaVan Davis,PERSON,0,11,True
198,American,NORP,18,26,False
198,Dance,PERSON,83,88,True
198,Simpsons,ORG,114,122,False
198,Sweets April Fools,WORK_OF_ART,140,158,False
199,Jennifer Hudson,PERSON,24,39,True
199,March 2008,DATE,58,68,False
199,The People Sampled Her,WORK_OF_ART,133,155,False
199,January,DATE,175,182,False
200,Hill Harper's,PERSON,0,13,True
200,Tom,PERSON,103,106,True
200,the Tomagotchi Adventures,FAC,120,145,False
200,Ratchet,GPE,186,193,False
201,Dorian Harewood,PERSON,0,15,True
201,American,NORP,22,30,False
201,1000000000000000000000000000000000000000,CARDINAL,41,81,False
202,Pooch Hall,PERSON,0,10,True
202,American,NORP,22,30,False
202,"Fred ""Smokey"" Stodder",PERSON,66,87,True
202,Pooch,PERSON,136,141,True
203,"Gregory Hines
Archival",PERSON,30,52,True
203,Gregory,ORG,64,71,False
203,2012,DATE,72,76,False
203,Tony Awards,PERSON,77,88,True
203,"Gregory Hines
Gregory Hines
",PERSON,108,136,True
203,2009,DATE,144,148,False
203,"Tony Awards Foundation
Photo",ORG,149,177,False
203,2009,DATE,180,184,False
204,Barry Jenkins,PERSON,0,13,True
204,American,NORP,20,28,False
204,2,CARDINAL,44,45,False
204,Academy Award,ORG,51,64,False
204,Academy Award,ORG,76,89,False
204,first,ORDINAL,103,108,False
204,Moonlight,ORG,135,144,False
204,Tarell Alvin McCraney,ORG,169,190,False
205,John Legend,PERSON,0,11,True
205,Janet Jackson's,PERSON,26,41,True
205,the Hit Me Hard,ORG,61,76,False
205,2018,DATE,101,105,False
205,20,CARDINAL,130,132,False
205,"the Billboard Chart",ORG,136,156,False
205,AP,ORG,159,161,False
206,UCLA,ORG,0,4,False
206,the Maidie Norman Research Award 1993,ORG,17,54,False
206,the UCLA Department of Anthropology,ORG,98,133,False
206,Maidie Normand,PERSON,135,149,True
206,Harvard University,ORG,165,183,False
206,1929,DATE,187,191,False
207,Lionel Richie,ORG,24,37,False
207,4th,ORDINAL,38,41,False
207,July,DATE,45,49,False
207,New Mexico,GPE,84,94,False
207,American,NORP,179,187,False
208,Timmie Rogers,PERSON,0,13,True
208,American,NORP,21,29,False
208,1954,DATE,127,131,False
208,Doris Day,PERSON,160,169,True
209,Sanford,PERSON,7,14,True
209,American,NORP,22,30,False
209,Sanford,PERSON,69,76,True
209,Jeffersons,ORG,141,151,False
209,Louise Wilson,PERSON,175,188,True
209,Lionel Wilson,ORG,198,211,False
209,Bea Arthur's,ORG,226,238,False
209,Ge,ORG,250,252,False
210,Lil Wayne's,WORK_OF_ART,30,41,False
210,2007,DATE,42,46,False
210,500mph,QUANTITY,47,53,False
210,Guardian,ORG,134,142,False
210,the New York Times,ORG,147,165,False
211,Flip Wilson,PERSON,0,11,True
211,1962 35 - 09 - 62,DATE,36,53,False
211,'1960 - 1969',DATE,69,82,False
211,20,CARDINAL,106,108,False
212,Sam Gilliam,PERSON,0,11,True
212,2017,DATE,32,36,False
212,Venice 600x600,EVENT,37,51,False
212,Gilliam,PERSON,72,79,True
212,second,ORDINAL,93,99,False
212,the Venice Art Festival,EVENT,103,126,False
212,600x600,CARDINAL,145,152,False
213,2004,DATE,6,10,False
213,Jordan,GPE,12,18,False
213,Michael Jordan,PERSON,29,43,True
213,40 percent,PERCENT,44,54,False
213,Michael,PERSON,87,94,True
213,50 percent,PERCENT,134,144,False
213,2015,DATE,148,152,False
213,Michael,PERSON,190,197,True
214,Malik Hassan Sayeed,PERSON,0,19,True
214,American,NORP,26,34,False
214,3D,ORG,65,67,False
214,Universal and,ORG,120,133,False
214,Warner Bros.,ORG,134,146,False
214,Hassan Sayeed,PERSON,165,178,True
214,Rochester,GPE,191,200,False
214,New York,GPE,202,210,False
214,Rochester,GPE,251,260,False
215,Activist,NORP,1,9,False
215,Angela Davis,PERSON,20,32,True
215,Woman,ORG,45,50,False
215,100,CARDINAL,53,56,False
215,Greatest Stories,ORG,57,73,False
215,first,ORDINAL,109,114,False
215,3,CARDINAL,120,121,False
215,Angela Davis,PERSON,166,178,True
215,first,ORDINAL,187,192,False
216,Frederick Douglass,PERSON,0,18,True
216,Abolitionist,NORP,70,82,False
216,Frederick Douglass,PERSON,127,145,True
216,American,NORP,152,160,False
217,Sarah Mae,PERSON,0,9,True
217,Flemming Brown,PERSON,10,24,True
217,30 years ago this past Tuesday,DATE,48,78,False
218,Fannie Lou Hamer,PERSON,0,16,True
218,The New York Times,ORG,57,75,False
218,Times,ORG,80,85,False
218,COVID-19,PERSON,141,149,True
218,Times,ORG,171,176,False
219,Elbert Howard,PERSON,0,13,True
219,Big Man,ORG,31,38,False
219,Gung-Ho Games,ORG,70,83,False
219,Gung-Ho,PERSON,212,219,True
220,James Meredith,PERSON,0,14,True
220,Meredith,ORG,86,94,False
220,Mississippi,GPE,199,210,False
221,Three-year-old,DATE,0,14,False
221,Pauli Murray,FAC,15,27,False
221,Durham,GPE,40,46,False
221,50 miles,QUANTITY,48,56,False
221,Durham,GPE,190,196,False
222,Donna Denise Nicholas,PERSON,0,21,True
222,American 2nd,ORG,35,47,False
222,All-American,NORP,53,65,False
222,UCLA,ORG,83,87,False
222,Nicholas,PERSON,89,97,True
222,Team USA,ORG,111,119,False
222,1988,DATE,126,130,False
222,World No,EVENT,174,182,False
222,39,CARDINAL,184,186,False
223,Jo Ann Robinson,PERSON,1,16,True
223,Biography.com,ORG,19,32,False
223,A&E Networks Television,ORG,34,57,False
223,2015,DATE,59,63,False
223,3 September 2015,DATE,121,137,False
223,Robinson,PERSON,139,147,True
223,Jo Ann,PERSON,149,155,True
223,Jo Ann Robinson,PERSON,157,172,True
224,Jo Ann Robinson,PERSON,1,16,True
224,Biography.com,ORG,19,32,False
224,A&E Networks Television,ORG,34,57,False
224,08 Mar. 2017,DATE,59,71,False
224,Mary Frances Williams Robinson,WORK_OF_ART,128,158,False
224,National Women’s,ORG,161,177,False
225,Bayard Rustin,PERSON,0,13,True
